Name	CC10.fastq	CC101.fastq	CC102.fastq	CC103.fastq	CC117.fastq	CC118.fastq	CC122.fastq	CC123.fastq	CC13.fastq	CC14.fastq	CC15.fastq	CC16.fastq	CC17.fastq	CC18.fastq	CC19.fastq	CC20.fastq	CC6.fastq	CC67.fastq	CC68.fastq	CC69.fastq	CC7.fastq	CC70.fastq	CC71.fastq	CC78.fastq	CC79.fastq	CC8.fastq	CC80.fastq	CC81.fastq	CC82.fastq	CC83.fastq	CC9.fastq
Species_4763	2	0	0	0	3	2	0	5	1	0	1	1	0	1	1	1	10	0	3	4	5	2	1	2	0	6	1	1	2	1	5
Species_4764	28	8	9	0	8	11	0	6	15	13	1	3	4	6	9	4	48	11	11	12	28	3	1	14	1	46	6	5	12	15	18
Species_4765	8	2	3	3	3	4	1	1	10	3	2	6	1	2	0	0	12	1	4	2	7	1	2	1	2	17	4	2	2	8	2
Species_4766	15	5	1	2	3	5	3	5	15	5	2	6	2	2	3	0	28	4	11	4	14	4	4	4	0	35	7	3	10	9	9
Species_4767	3	1	2	0	0	0	2	3	2	5	0	1	1	3	2	0	8	2	6	0	5	1	1	3	0	5	2	0	0	2	3
Species_4768	6	2	4	0	6	4	1	3	14	4	3	4	1	3	0	0	17	1	6	6	12	1	3	6	1	18	5	2	3	6	8
Species_4769	101	9	43	14	9	6	0	11	90	16	5	3	3	7	9	15	75	12	12	6	41	2	12	5	0	147	2	24	21	54	89
Species_4770	3	2	1	0	1	0	0	3	0	0	0	2	2	0	3	0	1	1	0	0	4	0	0	1	0	8	2	0	0	5	1
Species_4771	7	0	3	2	2	2	0	1	3	4	0	5	1	1	1	1	7	2	0	2	6	1	0	2	0	7	2	0	1	3	1
Species_4772	3	1	1	0	1	0	0	1	2	1	0	1	0	0	1	0	2	0	1	0	2	1	1	0	0	3	1	0	1	1	2
Species_4773	11	2	2	1	3	5	3	4	7	4	0	3	3	2	3	2	17	4	5	3	8	1	0	4	2	39	5	4	6	17	5
Species_4774	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	0	1
Species_4775	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	1	1	0	2	1	0	0	0	0	0	0	0	0	1
Species_4776	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Species_4777	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
Species_4778	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Species_4779	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	2	0	0	0	2	0
Species_4780	3	1	0	0	1	2	0	1	2	0	2	1	0	0	0	1	5	0	2	2	5	1	0	0	0	5	0	0	0	1	1
Species_4781	10	1	4	2	4	3	1	5	13	5	2	5	1	0	5	0	18	5	3	4	8	1	0	3	2	19	5	3	4	3	10
Species_4782	13	4	3	2	2	3	2	2	8	6	2	3	4	2	2	1	16	3	8	3	13	0	0	9	1	30	4	2	6	12	10
Species_4783	5	0	3	0	1	1	0	0	4	1	3	1	1	2	2	1	4	0	2	1	1	0	1	0	0	6	1	1	2	1	0
Species_4784	12	5	3	1	1	5	0	1	1	2	1	4	1	5	1	0	20	3	9	2	10	1	0	6	1	14	1	2	4	6	5
Species_4785	1	0	1	0	1	0	0	1	0	2	1	1	1	0	0	0	2	1	0	1	0	0	0	0	0	1	0	0	0	1	0
Species_4786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Species_4787	3	0	3	0	0	2	1	1	0	0	0	1	0	2	2	1	2	1	0	0	5	2	1	1	1	3	0	0	0	2	1
Species_4788	1	0	0	0	2	2	0	4	2	1	0	1	1	0	1	0	9	3	1	1	2	0	0	1	1	5	1	1	0	1	3
Species_4789	6	3	0	0	47	0	1	1	6	1	0	1	0	0	0	0	8	2	4	0	5	1	0	2	2	12	1	1	0	3	4
Species_4790	5	2	0	1	4	4	0	3	8	3	1	4	2	1	0	1	16	4	4	5	2	1	0	0	1	9	1	1	2	2	3
Species_4791	14	6	4	1	7	1	0	1	7	0	1	0	0	2	2	0	13	2	6	3	7	4	1	0	0	19	1	2	6	6	6
Species_4792	15	2	6	1	3	2	3	1	10	5	4	3	0	2	2	0	9	1	2	2	14	5	2	4	0	11	6	1	2	1	3
Species_4793	9	2	0	2	2	3	0	3	4	3	0	3	0	1	3	0	7	2	1	1	7	2	1	0	0	13	3	0	2	7	5
Species_4794	5	1	1	0	2	1	1	1	3	3	0	1	1	2	3	0	6	1	3	1	6	1	1	1	1	12	2	0	2	3	4
Species_4795	4	1	0	0	1	2	1	2	3	2	1	0	0	2	0	1	10	3	3	2	5	1	1	1	0	8	3	0	2	1	7
Species_4796	9	2	0	2	3	5	2	6	11	6	2	6	2	2	3	2	27	4	7	2	17	4	1	7	2	19	3	2	7	3	4
Species_4797	6	3	1	0	4	5	0	4	7	2	1	3	0	2	2	0	12	3	4	0	5	0	0	3	0	10	3	2	2	2	4
Species_4798	6	0	2	0	4	3	1	5	7	6	2	4	2	0	1	1	18	3	8	4	9	0	1	3	1	17	4	1	3	4	5
Species_4799	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	0	2	0	0	0	0	0	0	1	0	0	0	1	2
Species_4800	7	3	0	1	0	0	0	1	6	0	0	1	0	1	2	0	10	2	2	1	4	2	0	1	0	7	0	0	2	3	7
Species_4801	10	2	3	0	5	3	5	4	9	4	0	4	0	2	5	1	17	4	2	4	12	2	2	2	1	17	2	2	6	5	3
Species_4802	8	4	2	0	3	4	1	1	5	2	0	2	0	0	3	1	10	2	3	2	12	0	4	5	0	16	8	2	3	1	5
Species_4803	5	1	1	0	0	1	0	2	1	0	2	2	2	1	1	2	7	1	2	2	7	2	0	1	0	12	5	0	3	1	4
Species_4804	11	4	2	1	2	3	2	4	14	4	2	8	0	4	3	1	16	6	2	4	19	2	4	5	6	24	5	4	2	9	5
Species_4805	9	3	2	0	3	1	0	2	4	4	1	2	1	2	3	0	6	1	3	0	4	0	0	2	0	12	2	0	1	9	5
Species_4806	14	3	6	1	6	4	1	9	8	9	0	5	1	5	1	1	16	2	7	4	15	2	3	3	3	22	2	4	3	10	6
Species_4807	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1
Species_4808	6	3	1	0	0	0	0	4	7	3	1	4	0	3	2	1	12	3	3	4	10	2	3	2	1	10	1	1	1	4	5
Species_4809	2	1	0	1	1	2	0	2	3	1	1	2	1	1	0	0	2	0	1	0	7	0	1	4	1	11	2	1	1	6	1
Species_4810	6	2	1	1	1	1	1	5	2	2	2	2	0	0	4	0	9	5	1	2	5	1	1	2	0	9	4	0	3	2	1
Species_4811	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Species_4812	6	0	4	0	4	6	4	2	23	5	7	4	5	1	2	1	26	7	5	1	7	1	3	2	1	20	3	5	3	9	4
Species_4813	3	1	0	0	2	0	0	1	1	0	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	5	1	0	3	0	1
Species_4814	29	9	7	3	8	5	1	7	18	6	1	6	0	4	2	1	29	7	10	1	24	5	2	6	3	34	5	6	9	5	6
Species_4815	11	2	3	2	2	7	0	5	9	3	0	2	1	3	1	1	18	5	8	1	14	2	0	4	1	14	4	2	1	3	6
Species_4816	7	2	1	0	1	1	0	6	5	2	0	1	2	4	3	1	13	2	7	0	7	1	1	1	1	11	2	1	3	3	7
Species_4817	7	1	2	0	2	1	0	5	4	4	1	2	1	1	0	0	11	1	7	1	3	2	1	0	0	8	0	0	2	4	4
Species_4818	14	3	8	0	3	5	2	7	4	4	1	7	1	2	2	2	22	8	8	1	14	4	1	6	1	18	4	2	5	3	10
Species_4819	11	1	2	1	4	5	0	9	13	3	3	7	1	5	3	2	22	4	8	2	12	1	3	3	2	12	3	1	5	0	7
Species_4820	19	1	7	2	6	1	1	5	10	0	0	4	5	2	2	3	21	5	3	2	11	1	0	6	0	18	4	3	6	3	9
Species_4821	7	2	2	2	6	2	1	3	3	5	2	2	3	2	1	1	14	1	4	3	7	1	2	2	1	21	4	3	0	11	2
Species_4822	10	2	2	2	0	3	1	4	6	2	1	2	0	1	1	0	6	2	1	1	3	1	1	0	0	9	2	0	1	4	5
Species_4823	19	2	6	4	5	3	1	7	12	1	3	2	1	5	2	2	21	5	7	4	14	2	2	4	1	27	5	5	2	10	8
Species_4824	15	1	4	4	1	4	0	8	14	3	0	5	1	3	2	2	26	6	9	5	12	1	2	3	4	30	6	2	5	8	4
Species_4825	10	3	3	1	3	2	2	4	7	1	1	3	0	1	1	2	10	2	5	1	7	1	1	2	2	18	0	3	7	5	2
Species_4826	5	1	0	2	7	4	1	4	9	4	0	2	1	1	0	0	15	5	8	1	11	3	1	5	1	13	2	1	4	3	5
Species_4827	149	16	57	33	7	12	1	9	57	67	17	20	26	16	23	17	98	13	10	2	35	2	0	13	1	81	16	7	15	4	57
Species_4828	13	5	6	1	7	5	0	4	7	5	2	2	1	0	2	4	23	3	8	4	11	1	2	7	0	26	9	1	3	8	11
Species_4829	5	0	3	1	1	4	1	1	2	2	0	3	1	0	1	0	8	1	4	1	8	0	0	1	3	11	3	0	4	3	4
Species_4830	7	1	2	1	2	0	0	2	4	1	0	3	2	1	2	0	14	2	3	3	5	0	0	2	0	6	1	1	3	0	2
Species_4831	13	0	5	1	1	2	0	3	10	3	2	3	1	2	1	1	24	3	12	2	10	3	2	3	1	21	1	4	4	7	4
Species_4832	10	3	4	0	6	1	1	0	9	2	2	1	0	1	1	3	11	2	2	2	4	1	0	2	1	9	2	0	4	2	5
Species_4833	22	5	7	3	11	6	4	9	9	7	3	4	5	0	6	3	27	6	9	2	12	1	1	1	5	44	10	5	9	11	14
Species_4834	18	4	7	0	2	4	1	8	14	5	2	7	0	1	3	2	24	7	8	4	16	2	1	4	1	21	4	3	2	6	12
Species_4835	162	60	7	53	4	1	0	22	5	1	0	1	1	3	59	3	63	2	31	5	55	0	0	11	14	164	35	15	26	44	112
Species_4836	7	0	5	2	9	14	3	12	30	3	1	6	2	1	1	2	21	12	4	0	15	0	4	10	0	38	11	1	5	20	7
Species_4837	16	3	5	2	1	3	1	5	9	7	3	1	3	4	3	1	14	4	2	6	10	0	5	4	0	27	3	1	7	10	6
Species_4838	11	1	5	3	1	3	2	2	7	7	2	4	0	3	1	3	19	7	3	2	7	3	0	1	1	27	4	1	11	7	6
Species_4839	16	2	4	4	9	9	13	92	15	7	4	16	3	12	2	8	43	14	16	7	29	7	6	10	2	91	50	7	11	11	12
Species_4840	151	60	65	6	21	42	4	44	97	22	23	32	14	46	23	27	71	11	11	7	83	12	15	25	8	118	29	9	20	27	58
Species_4841	383	200	117	23	62	148	29	53	793	173	76	175	57	111	58	52	337	127	36	21	351	109	18	66	85	290	80	16	60	32	426
Species_4842	23	8	11	2	9	3	1	13	13	9	3	6	4	3	3	2	16	5	2	3	20	2	2	8	0	30	3	2	9	15	12
Species_4843	405	19	26	252	59	178	83	3582	453	482	61	18	34	29	40	23	84	2	5	5	404	120	48	4	29	2410	109	0	1584	4	1206
Species_4844	47	10	19	7	38	99	7	57	109	55	31	53	21	20	11	12	121	37	38	14	75	16	9	22	15	198	40	11	72	49	25
Species_4845	30	3	14	4	9	3	3	9	21	8	3	7	5	1	6	4	47	18	21	6	27	9	5	9	1	48	4	5	13	19	11
Species_4846	31	1	18	4	30	35	1	30	67	14	9	8	8	5	7	11	60	11	13	12	26	9	6	3	3	52	5	6	12	25	10
Species_4847	24	4	12	0	16	19	3	12	26	10	6	16	5	6	3	5	64	9	34	9	35	2	6	18	4	67	12	7	15	27	10
Species_4848	36	12	15	2	13	4	2	16	20	7	1	11	3	8	6	6	58	13	19	12	28	5	5	11	1	52	10	10	14	10	13
Species_4849	120	5	15	70	18	84	38	1158	134	145	10	11	9	9	12	18	42	8	8	6	124	40	4	9	14	840	38	0	529	7	386
Species_4850	3	1	1	0	2	3	1	3	1	2	1	0	0	0	0	1	6	0	3	3	4	2	0	1	0	5	1	0	1	2	1
Species_4851	17	4	5	3	6	26	1	13	11	2	1	2	3	2	2	0	11	4	1	3	15	2	4	6	3	15	0	6	3	5	9
Species_4852	17	1	7	2	7	4	2	3	8	4	1	6	3	1	4	1	21	2	7	3	14	1	2	3	1	22	5	3	4	7	4
Species_4853	7	1	5	1	4	5	4	8	8	6	1	7	2	3	1	2	25	4	13	2	16	3	0	4	3	26	4	1	9	7	3
Species_4854	13	2	4	1	2	3	1	2	16	2	0	6	2	1	3	3	27	6	10	2	19	1	3	5	2	25	4	1	8	5	5
Species_4855	1	0	0	1	0	1	0	1	2	0	1	2	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	1
Species_4856	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Species_4857	5	0	1	1	3	3	0	1	6	5	1	0	2	0	2	2	11	5	3	2	5	0	1	1	2	14	1	1	5	5	4
Species_4858	3	1	2	0	3	2	0	2	6	2	1	1	2	0	1	1	7	1	1	2	6	1	0	2	0	15	4	2	2	4	5
Species_4859	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	2	0	1	0	0	0
Species_4860	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
Species_4861	5	2	2	0	1	1	1	0	2	2	1	0	0	0	1	1	3	0	1	2	4	0	2	0	2	6	1	2	1	2	3
Species_4862	10	2	1	0	2	1	0	3	3	0	0	4	1	2	1	2	11	4	2	1	6	0	2	2	0	15	1	1	4	7	2
Species_4863	6	1	2	1	0	0	0	2	4	3	0	2	0	1	2	0	9	2	2	2	7	0	0	3	1	9	2	1	2	3	3
Species_4864	3	2	1	0	1	0	0	3	5	1	0	2	1	0	2	1	12	4	4	2	4	1	0	2	1	4	0	1	2	1	5
Species_4865	5	1	3	0	5	2	1	1	3	1	0	1	0	2	0	0	11	6	1	2	3	0	1	2	0	9	1	1	3	2	4
Species_4866	4	1	1	0	0	1	0	0	2	1	1	0	0	0	1	1	4	0	1	0	4	1	1	2	0	0	0	0	0	0	1
Species_4867	9	0	6	1	1	3	0	3	3	5	0	2	0	0	0	2	8	3	2	0	2	0	1	1	0	6	1	0	2	2	1
Species_4868	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Species_4869	3	1	2	0	0	0	0	1	0	0	0	1	0	1	0	0	4	2	2	0	1	0	1	0	0	4	1	0	1	2	1
Species_4870	7	2	1	1	3	3	1	2	3	1	0	1	1	2	1	0	13	3	5	3	9	3	0	4	1	11	2	1	3	4	3
Species_4871	2	0	0	0	2	1	0	1	4	0	1	1	1	0	1	0	8	1	4	1	11	4	0	3	2	10	1	1	0	1	1
Species_4872	13	3	5	1	1	2	0	2	6	3	1	5	2	0	0	0	8	2	2	2	2	0	0	2	0	8	1	1	2	1	1
Species_4873	2	0	1	0	1	1	1	0	3	6	0	3	0	0	1	1	8	2	2	1	6	1	2	2	0	6	1	0	1	4	1
Species_4874	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Species_4875	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	1	0	0
Species_4876	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	1	0	3	0	2	1	0	0	0	0
Species_4877	4	1	1	0	0	1	0	1	3	2	1	2	0	1	1	0	2	0	1	0	5	0	0	3	0	9	0	1	2	4	5
Species_4878	2	1	0	0	0	0	0	3	1	1	1	3	0	1	0	1	2	2	0	0	3	0	0	1	0	7	0	2	2	2	0
Species_4879	3	2	1	0	1	1	2	3	5	1	1	0	0	1	0	0	7	0	5	1	7	1	1	2	0	5	1	1	2	1	1
Species_4880	2	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	2	0	0	2	0	1	0	0	0	1	2
Species_4881	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	0	0	1	0	1	0	0	2	0	0	0	1	0
Species_4882	0	0	0	0	1	3	0	1	1	0	2	1	0	2	2	1	5	1	1	0	1	0	0	0	0	10	3	1	4	1	3
Species_4883	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	3	1	2	0	1	1	0	0	0	2	1	0	0	0	0
Species_4884	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	0	0	0	0
Species_4885	5	2	1	0	1	1	0	2	1	3	0	3	0	2	1	0	4	1	1	0	5	1	0	2	1	10	1	0	6	2	4
Species_4886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
Species_4887	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Species_4888	4	1	0	1	3	1	0	5	5	1	1	1	0	2	3	0	7	3	0	1	9	3	1	4	1	6	1	1	1	3	3
Species_4889	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
Species_4890	1	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	2	1	0	1	0	0	0	0	0	3	0	0	1	1	2
Species_4891	3	1	1	0	0	2	0	0	2	1	0	1	0	2	1	1	7	2	3	1	2	0	0	0	0	4	1	0	0	2	0
Species_4892	2	1	0	0	0	0	0	1	2	2	0	1	0	1	0	0	7	4	2	1	6	0	2	2	1	10	1	2	3	2	2
Species_4893	2	0	1	1	1	0	0	0	3	0	0	1	0	0	1	0	6	0	3	2	1	0	0	0	0	1	0	0	0	1	1
Species_4894	9	0	4	0	2	0	0	2	7	3	1	3	0	1	1	1	7	2	1	2	10	2	1	4	0	9	2	2	1	2	0
Species_4895	5	1	1	1	2	4	3	4	6	2	0	1	1	0	0	0	8	0	1	4	8	2	0	2	1	11	2	1	2	4	1
Species_4896	7	1	2	1	5	1	1	2	10	1	0	4	0	4	3	0	16	4	6	2	17	3	1	7	1	16	2	2	2	7	4
Species_4897	3	0	2	0	1	0	1	1	6	0	1	2	0	1	0	2	3	2	0	0	4	1	0	1	0	9	1	1	1	4	1
Species_4898	3	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	4	0	1	0	3	0	0	1	0	7	0	0	2	2	0
Species_4899	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	3	0	0	1	0	0
Species_4900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0
Species_4901	6	1	2	1	1	1	0	0	4	1	0	3	1	0	0	0	7	2	2	3	4	0	1	1	1	6	3	1	0	1	4
Species_4902	12	1	5	2	3	3	1	4	8	0	2	4	1	1	1	0	10	2	4	1	10	3	1	5	0	19	2	1	3	8	4
Species_4903	4	0	1	0	1	2	1	3	0	1	0	1	0	1	1	0	6	1	5	0	3	0	0	0	1	8	3	0	1	2	1
Species_4904	5	1	3	0	2	2	0	1	4	5	0	1	1	0	0	1	7	1	1	3	3	0	1	2	0	5	2	0	0	3	3
Species_4905	9	1	3	1	3	5	0	4	4	1	1	2	2	0	3	2	10	1	4	1	4	1	0	1	0	15	1	3	2	4	2
Species_4906	7	3	1	0	2	0	0	3	7	4	0	4	0	4	5	1	10	2	3	2	11	2	1	6	0	16	4	0	4	3	3
Species_4907	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
Species_4908	9	0	3	3	4	3	3	4	7	1	0	2	2	2	3	2	14	3	6	4	13	0	0	10	1	18	2	2	2	9	2
Species_4909	19	10	3	2	2	4	1	12	7	5	1	5	1	1	5	4	24	11	7	3	13	2	4	3	2	28	6	1	3	9	10
Species_4910	5	1	3	0	1	3	1	0	11	3	0	3	2	2	4	0	12	0	3	4	5	1	0	3	0	11	2	2	0	4	4
Species_4911	23	10	3	1	7	13	0	10	16	9	0	7	2	3	13	1	45	11	15	8	33	6	8	11	1	42	6	1	8	18	13
Species_4912	7	3	3	0	1	0	1	6	4	5	1	3	1	1	1	2	21	4	9	3	7	4	0	2	0	19	3	3	6	4	3
Species_4913	5	1	2	0	1	1	0	4	3	3	3	4	1	1	0	2	9	2	3	1	3	0	1	2	0	10	2	1	3	4	2
Species_4914	12	4	4	0	4	1	1	6	9	5	2	6	3	4	2	1	19	5	6	2	12	0	2	3	2	23	5	1	5	6	5
Species_4915	11	4	1	3	1	5	0	3	7	4	1	4	1	1	1	3	13	4	4	2	17	2	4	4	3	21	5	4	4	6	2
Species_4916	3	0	3	0	2	1	2	1	0	2	2	1	2	0	0	1	12	1	2	5	2	0	0	0	0	6	0	0	2	3	1
Species_4917	9	1	4	2	3	3	0	0	7	1	0	1	3	2	1	1	10	4	2	0	8	0	1	5	1	14	5	0	3	3	4
Species_4918	12	1	5	3	4	6	1	4	9	3	1	3	1	2	6	2	13	4	3	1	6	1	1	2	1	15	1	2	4	4	4
Species_4919	5	1	0	0	4	0	3	10	6	7	0	5	1	1	1	1	10	3	1	5	16	4	0	5	0	18	2	0	1	10	4
Species_4920	12	1	4	3	4	2	4	5	4	2	1	5	3	1	2	1	11	2	3	3	11	1	3	3	1	12	5	2	1	2	4
Species_4921	9	1	5	2	8	1	3	7	11	3	0	5	0	1	1	2	18	5	8	2	9	1	1	4	2	19	3	2	6	7	5
Species_4922	3	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	2	0
Species_4923	23	2	11	3	5	1	0	9	9	3	1	3	3	2	2	1	26	5	3	8	14	1	2	3	3	24	6	3	4	6	6
Species_4924	5	4	1	0	2	2	2	2	8	8	1	4	1	3	4	1	11	5	3	0	12	2	2	5	0	10	3	1	1	1	3
Species_4925	4	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	6	1	0	2	3	1	1	0	1	5	1	2	1	0	1
Species_4926	2	0	1	0	0	2	2	1	3	0	2	2	0	1	0	1	5	1	0	1	3	0	0	0	0	10	2	1	3	2	4
Species_4927	8	0	4	1	3	3	0	3	9	3	3	1	1	1	1	2	12	4	2	3	16	4	0	10	1	20	5	1	3	5	7
Species_4928	3	2	1	0	0	2	1	0	3	0	0	0	0	0	0	0	7	2	1	1	3	1	0	0	1	7	2	0	2	1	5
Species_4929	8	0	4	1	1	1	0	3	1	4	2	1	2	1	0	1	11	1	5	3	4	0	0	0	2	16	2	2	3	3	2
Species_4930	8	2	3	1	1	7	2	4	6	4	1	2	0	2	4	0	12	3	4	2	6	1	0	0	1	15	3	3	4	3	5
Species_4931	6	2	2	2	0	1	0	2	4	4	0	1	0	0	1	1	9	2	4	1	7	1	1	2	1	7	1	2	0	3	3
Species_4932	5	2	0	0	1	4	0	0	2	2	1	2	1	1	3	0	8	2	1	1	5	1	1	0	2	6	2	0	2	1	1
Species_4933	6	1	3	2	1	3	2	6	7	5	2	5	3	1	3	1	15	5	4	2	12	3	0	7	1	24	5	2	8	4	5
Species_4934	10	3	5	1	3	7	0	4	7	3	0	11	1	8	1	1	13	4	4	1	13	1	3	5	2	20	3	2	5	7	6
Species_4935	10	1	4	2	5	7	0	4	9	6	2	6	1	4	3	3	13	1	6	3	14	5	0	5	1	20	3	2	3	9	6
Species_4936	1	0	0	0	1	2	1	2	1	2	0	0	1	0	1	0	1	0	0	0	2	0	0	1	0	6	1	1	0	3	0
Species_4937	6	2	1	0	3	2	1	3	1	1	0	2	0	0	1	1	10	3	3	1	4	1	1	2	0	13	3	1	3	4	4
Species_4938	7	1	3	0	1	1	2	4	5	2	1	1	1	3	3	3	19	4	8	4	11	3	1	4	0	23	2	5	3	9	3
Species_4939	1	0	0	0	0	2	1	1	0	0	1	0	1	1	0	1	3	0	1	0	1	0	0	1	0	6	1	0	3	1	1
Species_4940	9	2	5	0	1	2	1	1	2	3	2	4	1	1	2	3	10	1	3	3	5	0	1	1	1	9	3	1	3	1	8
Species_4941	19	3	8	2	4	4	1	7	6	4	3	1	1	0	2	2	11	3	3	1	9	0	3	2	1	12	3	2	3	4	4
Species_4942	7	0	3	1	2	3	2	1	12	6	1	6	3	2	1	0	10	2	2	1	11	3	0	2	3	18	5	2	2	5	3
Species_4943	4	1	1	0	1	4	1	1	1	0	0	2	0	0	1	1	10	3	3	2	3	0	1	1	1	8	1	0	2	3	3
Species_4944	18	2	5	6	2	3	2	4	9	6	0	1	2	1	2	1	28	8	11	5	20	5	1	12	0	18	5	0	2	6	7
Species_4945	8	3	3	0	6	3	1	3	5	1	0	1	1	1	1	2	19	6	4	4	6	2	1	2	0	10	2	0	2	3	8
Species_4946	10	1	2	3	10	4	0	4	5	3	2	2	3	2	3	2	16	4	2	2	11	2	1	3	3	20	0	1	3	11	9
Species_4947	7	2	4	0	0	0	0	2	4	2	1	1	2	1	0	2	6	1	3	0	2	0	0	0	0	5	0	1	1	1	6
Species_4948	8	3	2	1	3	3	0	5	8	3	1	3	3	2	1	2	9	2	1	2	5	1	0	3	0	18	3	1	5	7	1
Species_4949	5	1	2	1	3	2	1	3	15	4	2	12	3	3	2	1	20	4	6	2	14	4	2	4	1	20	4	2	2	7	11
Species_4950	7	2	3	0	1	1	1	1	3	1	1	0	3	1	0	1	6	1	2	1	6	2	0	2	1	5	1	1	2	1	0
Species_4951	6	2	2	0	3	2	0	5	6	3	1	2	1	2	2	2	16	5	7	1	17	3	5	3	2	8	2	0	3	1	0
Species_4952	2	0	1	1	3	4	0	7	5	3	0	3	4	3	3	0	7	1	1	0	5	1	0	3	0	18	3	3	4	7	2
Species_4953	9	1	3	0	0	0	0	3	3	1	1	1	0	0	0	1	5	0	2	1	6	1	0	3	0	11	3	2	3	1	4
Species_4954	12	2	5	1	5	5	0	7	9	5	2	5	1	5	3	4	19	5	9	1	18	6	0	4	1	21	3	1	2	9	6
Species_4955	5	0	1	2	1	2	1	0	3	0	1	0	0	1	2	0	5	3	0	2	4	0	0	1	1	7	1	1	2	2	3
Species_4956	17	6	4	2	6	4	2	5	10	8	0	9	2	3	1	2	21	4	4	6	14	2	3	5	1	30	7	4	6	7	10
Species_4957	4	0	3	1	3	1	0	2	2	1	0	1	0	1	0	0	2	1	1	0	2	1	0	0	0	4	3	0	0	1	1
Species_4958	4	0	3	1	1	0	1	1	6	1	0	0	1	0	2	0	5	3	0	0	6	1	0	2	1	11	5	0	2	4	6
Species_4959	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	4	1	1	0	1	0	1	0	0	7	0	0	1	5	2
Species_4960	5	2	1	0	4	2	0	2	10	3	1	3	0	3	1	0	10	2	2	3	7	0	3	2	1	18	2	3	6	5	2
Species_4961	9	4	2	0	0	0	1	1	6	4	2	1	2	3	3	1	7	0	2	2	8	2	1	1	3	14	4	2	1	3	3
Species_4962	14	4	3	2	6	3	3	1	11	8	1	3	0	2	1	1	21	6	4	2	12	1	2	5	3	19	3	3	6	6	3
Species_4963	4	0	1	0	0	0	0	3	3	1	1	2	1	1	3	1	7	1	2	4	4	0	0	1	1	7	1	1	1	2	1
Species_4964	13	3	4	2	3	3	0	5	5	6	1	5	2	3	4	1	15	4	4	2	5	4	0	0	0	18	6	2	5	5	7
